# 
# -- Phylter v. 0.9 -- 
# Thu Feb  3 22:50:27 2022
# 
# 
# 
# PARAMETERS
# 
# bvalue=0
# distance=patristic
# k=3
# Norm=TRUE
# test.island=TRUE
# verbose=TRUE
# stop.criteria=1e-05
# 
# SUMMARY
# 
# Total number of outliers detected: 3783
# Number of complete gene outliers : 1
# Number of complete species outliers : 0
# Initial score of the compromise: 0.784132117504409
# Final score of the compromise: 0.832310489889332
# Gain: 4.82% 
# Loss (data filtering): 0.6% 
# Outlier gene(s) detected: ENSG00000178363_CALML3
# 
# OUTLIERS (contains complete outliers)
# 
# Genes	Species
ENSG00000131165_CHMP1A	Taxidea_taxus
ENSG00000131368_MRPS25	Gulo_gulo
ENSG00000131400_NAPSA	Pteronura_brasiliensis
ENSG00000131669_NINJ1	Manis_javanica
ENSG00000131730_CKMT2	Crocuta_Crocuta
ENSG00000131808_FSHB	Vulpes_vulpes
ENSG00000132254_ARFIP2	Arctocephalus_gazella
ENSG00000132329_RAMP1	Cryptoprocta_ferox
ENSG00000132329_RAMP1	Panthera_tigris
ENSG00000132329_RAMP1	Gulo_gulo
ENSG00000132329_RAMP1	Neomonachus_schauinslandi
ENSG00000132406_TMEM128	Manis_javanica
ENSG00000132478_UNK	Gulo_gulo
ENSG00000132478_UNK	Arctocephalus_gazella
ENSG00000132518_GUCY2D	Paradoxurus_hermaphroditus
ENSG00000132693_CRP	Crocuta_Crocuta
ENSG00000132693_CRP	Zalophus_californianus
ENSG00000132819_RBM38	Ursus_maritimus
ENSG00000132840_BHMT2	Ailuropoda_melanoleuca
ENSG00000132840_BHMT2	Manis_javanica
ENSG00000132840_BHMT2	Panthera_pardus
ENSG00000132840_BHMT2	Canis_familiaris
ENSG00000132840_BHMT2	Odobenus_rosmarus
ENSG00000132840_BHMT2	Neomonachus_schauinslandi
ENSG00000133020_MYH8	Procyon_lotor
ENSG00000133104_SPART	Manis_javanica
ENSG00000133112_TPT1	Lynx_pardinus
ENSG00000133135_RNF128	Cryptoprocta_ferox
ENSG00000133135_RNF128	Mellivora_capensis
ENSG00000133135_RNF128	Pteronura_brasiliensis
ENSG00000133135_RNF128	Ursus_americanus
ENSG00000133135_RNF128	Procyon_lotor
ENSG00000133135_RNF128	Phoca_vitulina
ENSG00000133318_RTN3	Manis_javanica
ENSG00000133773_CCDC59	Zalophus_californianus
ENSG00000133858_ZFC3H1	Vulpes_vulpes
ENSG00000133858_ZFC3H1	Lycaon_pictus
ENSG00000134202_GSTM3	Mellivora_capensis
ENSG00000134202_GSTM3	Procyon_lotor
ENSG00000134240_HMGCS2	Gulo_gulo
ENSG00000134240_HMGCS2	Spilogale_gracilis
ENSG00000134248_LAMTOR5	Paradoxurus_hermaphroditus
ENSG00000134255_CEPT1	Manis_javanica
ENSG00000134291_TMEM106C	Manis_javanica
ENSG00000134308_YWHAQ	Gulo_gulo
ENSG00000134438_RAX	Lycaon_pictus
ENSG00000134595_SOX3	Panthera_tigris
ENSG00000134684_YARS	Proteles_cristatus
ENSG00000134757_DSG3	Manis_javanica
ENSG00000134779_TPGS2	Prionailurus_bengalensis
ENSG00000134824_FADS2	Puma_concolor
ENSG00000134824_FADS2	Gulo_gulo
ENSG00000134873_CLDN10	Manis_javanica
ENSG00000134909_ARHGAP32	Ailurus_fulgens
ENSG00000134909_ARHGAP32	Arctocephalus_gazella
ENSG00000135052_GOLM1	Ailurus_fulgens
ENSG00000135077_HAVCR2	Helogale_parvula
ENSG00000135535_CD164	Manis_javanica
ENSG00000135547_HEY2	Lycaon_pictus
ENSG00000135596_MICAL1	Manis_javanica
ENSG00000135605_TEC	Arctocephalus_gazella
ENSG00000135824_RGS8	Canis_familiaris
ENSG00000135870_RC3H1	Proteles_cristatus
ENSG00000136002_ARHGEF4	Cryptoprocta_ferox
ENSG00000136002_ARHGEF4	Arctocephalus_gazella
ENSG00000136002_ARHGEF4	Mirounga_angustirostris
ENSG00000136240_KDELR2	Lutra_lutra
ENSG00000136240_KDELR2	Procyon_lotor
ENSG00000136240_KDELR2	Leptonychotes_weddellii
ENSG00000136546_SCN7A	Taxidea_taxus
ENSG00000136770_DNAJC1	Enhydra_lutris
ENSG00000136770_DNAJC1	Gulo_gulo
ENSG00000136770_DNAJC1	Mustela_putorius
ENSG00000136848_DAB2IP	Arctocephalus_gazella
ENSG00000136870_ZNF189	Mungos_mungo
ENSG00000136870_ZNF189	Otocyon_megalotis
ENSG00000137124_ALDH1B1	Ursus_thibetanus
ENSG00000137124_ALDH1B1	Phoca_vitulina
ENSG00000137124_ALDH1B1	Mellivora_capensis
ENSG00000137133_HINT2	Ursus_arctos
ENSG00000137133_HINT2	Crocuta_Crocuta
ENSG00000137273_FOXF2	Vulpes_vulpes
ENSG00000137338_PGBD1	Neofelis_nebulosa
ENSG00000137338_PGBD1	Potos_flavus
ENSG00000137338_PGBD1	Lycaon_pictus
ENSG00000137338_PGBD1	Leptonychotes_weddellii
ENSG00000137440_FGFBP1	Manis_javanica
ENSG00000137500_CCDC90B	Taxidea_taxus
ENSG00000137500_CCDC90B	Nasua_narica
ENSG00000137502_RAB30	Manis_javanica
ENSG00000137522_RNF121	Puma_concolor
ENSG00000137522_RNF121	Nasua_narica
ENSG00000137522_RNF121	Arctocephalus_gazella
ENSG00000137707_BTG4	Gulo_gulo
ENSG00000137707_BTG4	Nasua_narica
ENSG00000137714_FDX1	Manis_javanica
ENSG00000137714_FDX1	Prionailurus_bengalensis
ENSG00000137714_FDX1	Panthera_tigris
ENSG00000137714_FDX1	Mellivora_capensis
ENSG00000137714_FDX1	Pteronura_brasiliensis
ENSG00000137714_FDX1	Bassariscus_sumichrasti
ENSG00000137714_FDX1	Arctocephalus_gazella
ENSG00000137942_FNBP1L	Manis_javanica
ENSG00000138134_STAMBPL1	Vulpes_vulpes
ENSG00000138175_ARL3	Manis_javanica
ENSG00000138175_ARL3	Paradoxurus_hermaphroditus
ENSG00000138175_ARL3	Procyon_lotor
ENSG00000138175_ARL3	Otocyon_megalotis
ENSG00000138398_PPIG	Taxidea_taxus
ENSG00000138398_PPIG	Arctocephalus_gazella
ENSG00000138399_FASTKD1	Arctocephalus_gazella
ENSG00000138430_OLA1	Gulo_gulo
ENSG00000138622_HCN4	Otocyon_megalotis
ENSG00000138675_FGF5	Taxidea_taxus
ENSG00000138750_NUP54	Lutra_lutra
ENSG00000138750_NUP54	Gulo_gulo
ENSG00000138764_CCNG2	Enhydra_lutris
ENSG00000138796_HADH	Felis_catus
ENSG00000138964_PARVG	Cryptoprocta_ferox
ENSG00000138964_PARVG	Helogale_parvula
ENSG00000138964_PARVG	Panthera_onca
ENSG00000138964_PARVG	Ursus_arctos
ENSG00000139083_ETV6	Taxidea_taxus
ENSG00000139168_ZCRB1	Felis_catus
ENSG00000139190_VAMP1	Puma_concolor
ENSG00000139211_AMIGO2	Manis_javanica
ENSG00000139218_SCAF11	Manis_javanica
ENSG00000139233_LLPH	Manis_javanica
ENSG00000139289_PHLDA1	Manis_javanica
ENSG00000139289_PHLDA1	Helogale_parvula
ENSG00000139289_PHLDA1	Lynx_pardinus
ENSG00000139292_LGR5	Canis_familiaris
ENSG00000139292_LGR5	Otocyon_megalotis
ENSG00000139354_GAS2L3	Otocyon_megalotis
ENSG00000139410_SDSL	Panthera_leo
ENSG00000139410_SDSL	Paradoxurus_hermaphroditus
ENSG00000139410_SDSL	Mellivora_capensis
ENSG00000139410_SDSL	Arctocephalus_gazella
ENSG00000139410_SDSL	Leptonychotes_weddellii
ENSG00000139540_SLC39A5	Lycaon_pictus
ENSG00000139780_METTL21C	Arctocephalus_gazella
ENSG00000139874_SSTR1	Procyon_lotor
ENSG00000139915_MDGA2	Gulo_gulo
ENSG00000139926_FRMD6	Ursus_americanus
ENSG00000140265_ZSCAN29	Arctocephalus_gazella
ENSG00000140284_SLC27A2	Manis_javanica
ENSG00000140368_PSTPIP1	Vulpes_vulpes
ENSG00000140398_NEIL1	Lycaon_pictus
ENSG00000140403_DNAJA4	Cryptoprocta_ferox
ENSG00000140403_DNAJA4	Nasua_narica
ENSG00000140612_SEC11A	Gulo_gulo
ENSG00000140835_CHST4	Taxidea_taxus
ENSG00000141316_SPACA3	Arctocephalus_gazella
ENSG00000141338_ABCA8	Leptonychotes_weddellii
ENSG00000141431_ASXL3	Manis_javanica
ENSG00000141441_GAREM1	Manis_javanica
ENSG00000141579_ZNF750	Lycaon_pictus
ENSG00000141858_SAMD1	Neovison_vison
ENSG00000141858_SAMD1	Lycaon_pictus
ENSG00000141858_SAMD1	Odobenus_rosmarus
ENSG00000142065_ZFP14	Ursus_arctos
ENSG00000142065_ZFP14	Mungos_mungo
ENSG00000142102_PGGHG	Canis_familiaris
ENSG00000142408_CACNG8	Lynx_pardinus
ENSG00000142494_SLC47A1	Prionailurus_bengalensis
ENSG00000142546_NOSIP	Lynx_pardinus
ENSG00000142669_SH3BGRL3	Lynx_pardinus
ENSG00000142669_SH3BGRL3	Neofelis_nebulosa
ENSG00000142669_SH3BGRL3	Potos_flavus
ENSG00000142669_SH3BGRL3	Mirounga_angustirostris
ENSG00000142698_C1orf94	Vulpes_vulpes
ENSG00000142875_PRKACB	Paradoxurus_hermaphroditus
ENSG00000142973_CYP4B1	Gulo_gulo
ENSG00000142973_CYP4B1	Pteronura_brasiliensis
ENSG00000142973_CYP4B1	Lycaon_pictus
ENSG00000142973_CYP4B1	Arctocephalus_gazella
ENSG00000143125_PROK1	Paradoxurus_hermaphroditus
ENSG00000143179_UCK2	Manis_javanica
ENSG00000143320_CRABP2	Taxidea_taxus
ENSG00000143499_SMYD2	Mustela_putorius
ENSG00000143889_HNRNPLL	Hyaena_hyaena
ENSG00000143889_HNRNPLL	Suricata_suricatta
ENSG00000143889_HNRNPLL	Panthera_leo
ENSG00000143921_ABCG8	Mungos_mungo
ENSG00000143921_ABCG8	Phoca_vitulina
ENSG00000144048_DUSP11	Gulo_gulo
ENSG00000144231_POLR2D	Manis_javanica
ENSG00000144331_ZNF385B	Ailurus_fulgens
ENSG00000144401_METTL21A	Panthera_onca
ENSG00000144401_METTL21A	Lutra_lutra
ENSG00000144452_ABCA12	Gulo_gulo
ENSG00000144481_TRPM8	Proteles_cristatus
ENSG00000144481_TRPM8	Crocuta_Crocuta
ENSG00000144481_TRPM8	Ursus_arctos
ENSG00000144481_TRPM8	Nasua_narica
ENSG00000144481_TRPM8	Vulpes_vulpes
ENSG00000144579_CTDSP1	Ursus_maritimus
ENSG00000144579_CTDSP1	Lycaon_pictus
ENSG00000144791_LIMD1	Panthera_leo
ENSG00000144791_LIMD1	Puma_concolor
ENSG00000144791_LIMD1	Vulpes_vulpes
ENSG00000144791_LIMD1	Phoca_vitulina
ENSG00000144868_TMEM108	Manis_javanica
ENSG00000145242_EPHA5	Taxidea_taxus
ENSG00000145287_PLAC8	Mellivora_capensis
ENSG00000145287_PLAC8	Bassariscus_sumichrasti
ENSG00000145354_CISD2	Mellivora_capensis
ENSG00000145780_FEM1C	Gulo_gulo
ENSG00000146054_TRIM7	Ailuropoda_melanoleuca
ENSG00000146215_CRIP3	Manis_javanica
ENSG00000146243_IRAK1BP1	Manis_javanica
ENSG00000146416_AIG1	Gulo_gulo
ENSG00000146416_AIG1	Lutra_lutra
ENSG00000146463_ZMYM4	Proteles_cristatus
ENSG00000146463_ZMYM4	Paradoxurus_hermaphroditus
ENSG00000146463_ZMYM4	Panthera_leo
ENSG00000146463_ZMYM4	Ursus_thibetanus
ENSG00000146477_SLC22A3	Gulo_gulo
ENSG00000146670_CDCA5	Nasua_narica
ENSG00000147036_LANCL3	Gulo_gulo
ENSG00000147036_LANCL3	Pteronura_brasiliensis
ENSG00000147118_ZNF182	Crocuta_Crocuta
ENSG00000147118_ZNF182	Bassariscus_sumichrasti
ENSG00000147457_CHMP7	Manis_javanica
ENSG00000147526_TACC1	Arctocephalus_gazella
ENSG00000147789_ZNF7	Lutra_lutra
ENSG00000147799_ARHGAP39	Canis_familiaris
ENSG00000148082_SHC3	Crocuta_Crocuta
ENSG00000148110_MFSD14B	Neovison_vison
ENSG00000148156_ACTL7B	Vulpes_vulpes
ENSG00000148175_STOM	Canis_familiaris
ENSG00000148180_GSN	Lycaon_pictus
ENSG00000148291_SURF2	Lynx_pardinus
ENSG00000148331_ASB6	Manis_javanica
ENSG00000148572_NRBF2	Ursus_thibetanus
ENSG00000148604_RGR	Lycaon_pictus
ENSG00000148604_RGR	Otocyon_megalotis
ENSG00000148606_POLR3A	Paradoxurus_hermaphroditus
ENSG00000148606_POLR3A	Panthera_leo
ENSG00000148606_POLR3A	Taxidea_taxus
ENSG00000148606_POLR3A	Ursus_americanus
ENSG00000148660_CAMK2G	Panthera_leo
ENSG00000148730_EIF4EBP2	Ursus_maritimus
ENSG00000149273_RPS3	Felis_catus
ENSG00000149357_LAMTOR1	Arctocephalus_gazella
ENSG00000149452_SLC22A8	Felis_catus
ENSG00000149547_EI24	Manis_javanica
ENSG00000149573_MPZL2	Mungos_mungo
ENSG00000149582_TMEM25	Arctocephalus_gazella
ENSG00000149716_ORAOV1	Felis_catus
ENSG00000149968_MMP3	Panthera_onca
ENSG00000150281_CTF1	Gulo_gulo
ENSG00000150401_DCUN1D2	Felis_catus
ENSG00000150401_DCUN1D2	Mustela_putorius
ENSG00000150401_DCUN1D2	Ailuropoda_melanoleuca
ENSG00000150401_DCUN1D2	Ursus_arctos
ENSG00000150401_DCUN1D2	Canis_familiaris
ENSG00000150556_LYPD6B	Otocyon_megalotis
ENSG00000150787_PTS	Lynx_pardinus
ENSG00000150893_FREM2	Lutra_lutra
ENSG00000150907_FOXO1	Manis_javanica
ENSG00000151012_SLC7A11	Gulo_gulo
ENSG00000151365_THRSP	Manis_javanica
ENSG00000151413_NUBPL	Bassariscus_sumichrasti
ENSG00000151418_ATP6V1G3	Manis_javanica
ENSG00000151418_ATP6V1G3	Cryptoprocta_ferox
ENSG00000151418_ATP6V1G3	Procyon_lotor
ENSG00000151726_ACSL1	Prionailurus_bengalensis
ENSG00000151726_ACSL1	Manis_javanica
ENSG00000151726_ACSL1	Gulo_gulo
ENSG00000151726_ACSL1	Ursus_maritimus
ENSG00000151743_AMN1	Manis_javanica
ENSG00000151882_CCL28	Ailurus_fulgens
ENSG00000152219_ARL14EP	Gulo_gulo
ENSG00000152219_ARL14EP	Arctocephalus_gazella
ENSG00000152413_HOMER1	Gulo_gulo
ENSG00000152670_DDX4	Mellivora_capensis
ENSG00000152670_DDX4	Spilogale_gracilis
ENSG00000152670_DDX4	Arctocephalus_gazella
ENSG00000152700_SAR1B	Felis_catus
ENSG00000152700_SAR1B	Mustela_putorius
ENSG00000152700_SAR1B	Ailuropoda_melanoleuca
ENSG00000152700_SAR1B	Canis_familiaris
ENSG00000152785_BMP3	Mustela_putorius
ENSG00000153002_CPB1	Gulo_gulo
ENSG00000153187_HNRNPU	Arctocephalus_gazella
ENSG00000153214_TMEM87B	Phoca_vitulina
ENSG00000153214_TMEM87B	Taxidea_taxus
ENSG00000153443_UBALD1	Panthera_tigris
ENSG00000153443_UBALD1	Puma_concolor
ENSG00000153443_UBALD1	Lutra_lutra
ENSG00000153443_UBALD1	Ursus_maritimus
ENSG00000153443_UBALD1	Potos_flavus
ENSG00000153443_UBALD1	Mirounga_angustirostris
ENSG00000154118_JPH3	Paradoxurus_hermaphroditus
ENSG00000154165_GPR15	Otocyon_megalotis
ENSG00000154227_CERS3	Gulo_gulo
ENSG00000154305_MIA3	Hyaena_hyaena
ENSG00000154370_TRIM11	Suricata_suricatta
ENSG00000154370_TRIM11	Panthera_tigris
ENSG00000154380_ENAH	Ursus_thibetanus
ENSG00000154380_ENAH	Lycaon_pictus
ENSG00000154447_SH3RF1	Manis_javanica
ENSG00000154451_GBP5	Ailuropoda_melanoleuca
ENSG00000154451_GBP5	Canis_familiaris
ENSG00000154451_GBP5	Arctocephalus_gazella
ENSG00000154783_FGD5	Manis_javanica
ENSG00000154832_CXXC1	Bassariscus_sumichrasti
ENSG00000154917_RAB6B	Lutra_lutra
ENSG00000155366_RHOC	Gulo_gulo
ENSG00000155368_DBI	Potos_flavus
ENSG00000155729_KCTD18	Canis_familiaris
ENSG00000156222_SLC28A1	Hyaena_hyaena
ENSG00000156222_SLC28A1	Paradoxurus_hermaphroditus
ENSG00000157110_RBPMS	Gulo_gulo
ENSG00000157111_TMEM171	Lycaon_pictus
ENSG00000157191_NECAP2	Arctocephalus_gazella
ENSG00000157219_HTR5A	Enhydra_lutris
ENSG00000157219_HTR5A	Crocuta_Crocuta
ENSG00000157219_HTR5A	Mungos_mungo
ENSG00000157219_HTR5A	Gulo_gulo
ENSG00000157219_HTR5A	Procyon_lotor
ENSG00000157600_TMEM164	Arctocephalus_gazella
ENSG00000157827_FMNL2	Panthera_pardus
ENSG00000158077_NLRP14	Leptonychotes_weddellii
ENSG00000158089_GALNT14	Taxidea_taxus
ENSG00000158163_DZIP1L	Vulpes_vulpes
ENSG00000158321_AUTS2	Ursus_thibetanus
ENSG00000158467_AHCYL2	Gulo_gulo
ENSG00000158526_TSR2	Arctocephalus_gazella
ENSG00000158604_TMED4	Leptonychotes_weddellii
ENSG00000158691_ZSCAN12	Proteles_cristatus
ENSG00000158815_FGF17	Manis_javanica
ENSG00000158955_WNT9B	Vulpes_vulpes
ENSG00000159210_SNF8	Taxidea_taxus
ENSG00000159231_CBR3	Mellivora_capensis
ENSG00000159231_CBR3	Procyon_lotor
ENSG00000159256_MORC3	Gulo_gulo
ENSG00000159337_PLA2G4D	Gulo_gulo
ENSG00000159337_PLA2G4D	Bassariscus_sumichrasti
ENSG00000159388_BTG2	Paradoxurus_hermaphroditus
ENSG00000159388_BTG2	Lycaon_pictus
ENSG00000159398_CES5A	Helogale_parvula
ENSG00000159398_CES5A	Gulo_gulo
ENSG00000159398_CES5A	Ursus_thibetanus
ENSG00000159398_CES5A	Otocyon_megalotis
ENSG00000159409_CELF3	Spilogale_gracilis
ENSG00000159409_CELF3	Arctocephalus_gazella
ENSG00000159479_MED8	Manis_javanica
ENSG00000159479_MED8	Arctocephalus_gazella
ENSG00000159588_CCDC17	Gulo_gulo
ENSG00000159714_ZDHHC1	Taxidea_taxus
ENSG00000160182_TFF1	Mustela_putorius
ENSG00000160182_TFF1	Mellivora_capensis
ENSG00000160307_S100B	Lycaon_pictus
ENSG00000160326_SLC2A6	Vulpes_vulpes
ENSG00000160539_PLPP7	Paradoxurus_hermaphroditus
ENSG00000160551_TAOK1	Mungos_mungo
ENSG00000160563_MED27	Mungos_mungo
ENSG00000160563_MED27	Potos_flavus
ENSG00000160691_SHC1	Lynx_pardinus
ENSG00000160917_CPSF4	Crocuta_Crocuta
ENSG00000160973_FOXH1	Acinonyx_jubatus
ENSG00000161016_RPL8	Lynx_pardinus
ENSG00000161298_ZNF382	Neofelis_nebulosa
ENSG00000161849_KRT84	Ailurus_fulgens
ENSG00000161849_KRT84	Panthera_leo
ENSG00000161850_KRT82	Panthera_onca
ENSG00000161850_KRT82	Procyon_lotor
ENSG00000161960_EIF4A1	Leptonychotes_weddellii
ENSG00000162040_HS3ST6	Ursus_maritimus
ENSG00000162105_SHANK2	Taxidea_taxus
ENSG00000162105_SHANK2	Ursus_americanus
ENSG00000162105_SHANK2	Phoca_vitulina
ENSG00000162231_NXF1	Enhydra_lutris
ENSG00000162402_USP24	Ursus_arctos
ENSG00000162402_USP24	Crocuta_Crocuta
ENSG00000162402_USP24	Mungos_mungo
ENSG00000162402_USP24	Prionailurus_bengalensis
ENSG00000162402_USP24	Panthera_onca
ENSG00000162402_USP24	Taxidea_taxus
ENSG00000162402_USP24	Lutra_lutra
ENSG00000162402_USP24	Vulpes_vulpes
ENSG00000162402_USP24	Phoca_vitulina
ENSG00000162438_CTRC	Arctocephalus_gazella
ENSG00000162551_ALPL	Gulo_gulo
ENSG00000162711_NLRP3	Lycaon_pictus
ENSG00000162771_FAM71A	Gulo_gulo
ENSG00000162783_IER5	Manis_javanica
ENSG00000162817_C1orf115	Ursus_maritimus
ENSG00000162989_KCNJ3	Lycaon_pictus
ENSG00000162999_DUSP19	Lycaon_pictus
ENSG00000163053_SLC16A14	Canis_familiaris
ENSG00000163082_SGPP2	Canis_familiaris
ENSG00000163191_S100A11	Felis_catus
ENSG00000163220_S100A9	Bassariscus_sumichrasti
ENSG00000163254_CRYGC	Gulo_gulo
ENSG00000163377_FAM19A4	Canis_familiaris
ENSG00000163472_TMEM79	Otocyon_megalotis
ENSG00000163472_TMEM79	Zalophus_californianus
ENSG00000163520_FBLN2	Arctocephalus_gazella
ENSG00000163623_NKX6-1	Lutra_lutra
ENSG00000163629_PTPN13	Paradoxurus_hermaphroditus
ENSG00000163629_PTPN13	Ailurus_fulgens
ENSG00000163736_PPBP	Pteronura_brasiliensis
ENSG00000163754_GYG1	Prionailurus_bengalensis
ENSG00000163754_GYG1	Arctocephalus_gazella
ENSG00000163874_ZC3H12A	Lycaon_pictus
ENSG00000163935_SFMBT1	Manis_javanica
ENSG00000164008_C1orf50	Panthera_pardus
ENSG00000164045_CDC25A	Manis_javanica
ENSG00000164050_PLXNB1	Manis_javanica
ENSG00000164104_HMGB2	Manis_javanica
ENSG00000164167_LSM6	Taxidea_taxus
ENSG00000164167_LSM6	Procyon_lotor
ENSG00000164241_C5orf63	Neofelis_nebulosa
ENSG00000164325_TMEM174	Lycaon_pictus
ENSG00000164400_CSF2	Ursus_maritimus
ENSG00000164484_TMEM200A	Lycaon_pictus
ENSG00000164597_COG5	Taxidea_taxus
ENSG00000164684_ZNF704	Paradoxurus_hermaphroditus
ENSG00000164690_SHH	Lynx_pardinus
ENSG00000164690_SHH	Puma_concolor
ENSG00000164690_SHH	Ailurus_fulgens
ENSG00000164713_BRI3	Neofelis_nebulosa
ENSG00000164713_BRI3	Puma_concolor
ENSG00000164825_DEFB1	Suricata_suricatta
ENSG00000164867_NOS3	Manis_javanica
ENSG00000164934_DCAF13	Felis_catus
ENSG00000165023_DIRAS2	Arctocephalus_gazella
ENSG00000165102_HGSNAT	Leptonychotes_weddellii
ENSG00000165125_TRPV6	Mirounga_angustirostris
ENSG00000165195_PIGA	Manis_javanica
ENSG00000165474_GJB2	Ursus_americanus
ENSG00000165474_GJB2	Procyon_lotor
ENSG00000165474_GJB2	Arctocephalus_gazella
ENSG00000165512_ZNF22	Mellivora_capensis
ENSG00000165512_ZNF22	Phoca_vitulina
ENSG00000165521_EML5	Taxidea_taxus
ENSG00000165521_EML5	Lutra_lutra
ENSG00000165688_PMPCA	Lynx_canadensis
ENSG00000165689_SDCCAG3	Puma_concolor
ENSG00000165704_HPRT1	Panthera_pardus
ENSG00000165704_HPRT1	Gulo_gulo
ENSG00000165704_HPRT1	Mellivora_capensis
ENSG00000165704_HPRT1	Procyon_lotor
ENSG00000165716_FAM69B	Manis_javanica
ENSG00000165732_DDX21	Spilogale_gracilis
ENSG00000165792_METTL17	Lycaon_pictus
ENSG00000165804_ZNF219	Canis_familiaris
ENSG00000165804_ZNF219	Otocyon_megalotis
ENSG00000165821_SALL2	Canis_familiaris
ENSG00000165891_E2F7	Vulpes_vulpes
ENSG00000165966_PDZRN4	Manis_javanica
ENSG00000165973_NELL1	Felis_catus
ENSG00000166069_TMCO5A	Prionailurus_bengalensis
ENSG00000166069_TMCO5A	Spilogale_gracilis
ENSG00000166086_JAM3	Spilogale_gracilis
ENSG00000166126_AMN	Manis_javanica
ENSG00000166128_RAB8B	Gulo_gulo
ENSG00000166169_POLL	Arctocephalus_gazella
ENSG00000166289_PLEKHF1	Panthera_tigris
ENSG00000166289_PLEKHF1	Acinonyx_jubatus
ENSG00000166289_PLEKHF1	Ursus_maritimus
ENSG00000166289_PLEKHF1	Lycaon_pictus
ENSG00000166326_TRIM44	Canis_familiaris
ENSG00000166349_RAG1	Lycaon_pictus
ENSG00000166401_SERPINB8	Arctocephalus_gazella
ENSG00000166446_CDYL2	Proteles_septentrionalis
ENSG00000166446_CDYL2	Mungos_mungo
ENSG00000166446_CDYL2	Ursus_thibetanus
ENSG00000166446_CDYL2	Procyon_lotor
ENSG00000166446_CDYL2	Arctocephalus_gazella
ENSG00000166510_CCDC68	Taxidea_taxus
ENSG00000166526_ZNF3	Mustela_putorius
ENSG00000166529_ZSCAN21	Phoca_vitulina
ENSG00000166582_CENPV	Proteles_septentrionalis
ENSG00000166582_CENPV	Helogale_parvula
ENSG00000166582_CENPV	Taxidea_taxus
ENSG00000166676_TVP23A	Panthera_tigris
ENSG00000166676_TVP23A	Ursus_maritimus
ENSG00000166676_TVP23A	Arctocephalus_gazella
ENSG00000166681_BEX3	Crocuta_Crocuta
ENSG00000166704_ZNF606	Bassariscus_sumichrasti
ENSG00000166704_ZNF606	Lycaon_pictus
ENSG00000166801_FAM111A	Mungos_mungo
ENSG00000166839_ANKDD1A	Manis_javanica
ENSG00000166856_GPR182	Vulpes_vulpes
ENSG00000166862_CACNG2	Arctocephalus_gazella
ENSG00000166900_STX3	Canis_familiaris
ENSG00000166900_STX3	Otocyon_megalotis
ENSG00000166913_YWHAB	Neofelis_nebulosa
ENSG00000166928_MS4A14	Acinonyx_jubatus
ENSG00000166928_MS4A14	Taxidea_taxus
ENSG00000166928_MS4A14	Neovison_vison
ENSG00000166928_MS4A14	Ailurus_fulgens
ENSG00000166928_MS4A14	Arctocephalus_gazella
ENSG00000166961_MS4A15	Paradoxurus_hermaphroditus
ENSG00000166961_MS4A15	Panthera_tigris
ENSG00000166961_MS4A15	Puma_concolor
ENSG00000166961_MS4A15	Taxidea_taxus
ENSG00000167065_DUSP18	Neofelis_nebulosa
ENSG00000167173_C15orf39	Vulpes_vulpes
ENSG00000167291_TBC1D16	Odobenus_rosmarus
ENSG00000167384_ZNF180	Crocuta_Crocuta
ENSG00000167384_ZNF180	Panthera_leo
ENSG00000167384_ZNF180	Lynx_canadensis
ENSG00000167384_ZNF180	Mellivora_capensis
ENSG00000167384_ZNF180	Lutra_lutra
ENSG00000167384_ZNF180	Bassariscus_sumichrasti
ENSG00000167384_ZNF180	Callorhinus_ursinus
ENSG00000167394_ZNF668	Arctocephalus_gazella
ENSG00000167395_ZNF646	Arctocephalus_gazella
ENSG00000167508_MVD	Manis_javanica
ENSG00000167641_PPP1R14A	Taxidea_taxus
ENSG00000167641_PPP1R14A	Arctocephalus_gazella
ENSG00000167657_DAPK3	Puma_concolor
ENSG00000167671_UBXN6	Acinonyx_jubatus
ENSG00000167695_FAM57A	Panthera_pardus
ENSG00000167695_FAM57A	Arctocephalus_gazella
ENSG00000167759_KLK13	Mungos_mungo
ENSG00000167771_RCOR2	Crocuta_Crocuta
ENSG00000167771_RCOR2	Puma_concolor
ENSG00000167785_ZNF558	Panthera_leo
ENSG00000167785_ZNF558	Mustela_putorius
ENSG00000167785_ZNF558	Enhydra_lutris
ENSG00000167916_KRT24	Crocuta_Crocuta
ENSG00000167972_ABCA3	Potos_flavus
ENSG00000167978_SRRM2	Arctocephalus_gazella
ENSG00000168101_NUDT16L1	Lynx_pardinus
ENSG00000168101_NUDT16L1	Acinonyx_jubatus
ENSG00000168101_NUDT16L1	Panthera_tigris
ENSG00000168101_NUDT16L1	Lutra_lutra
ENSG00000168101_NUDT16L1	Potos_flavus
ENSG00000168101_NUDT16L1	Mirounga_angustirostris
ENSG00000168118_RAB4A	Gulo_gulo
ENSG00000168118_RAB4A	Spilogale_gracilis
ENSG00000168118_RAB4A	Procyon_lotor
ENSG00000168158_OR2C1	Mirounga_angustirostris
ENSG00000168268_NT5DC2	Acinonyx_jubatus
ENSG00000168268_NT5DC2	Ursus_maritimus
ENSG00000168397_ATG4B	Cryptoprocta_ferox
ENSG00000168397_ATG4B	Mungos_mungo
ENSG00000168397_ATG4B	Panthera_tigris
