# 
# -- Phylter v. 0.9.3 -- 
# Wed Nov 16 12:13:08 2022
# 
# 
# 
# PARAMETERS
# 
# bvalue=0
# distance=patristic
# k=3
# k2=3
# Norm=median
# Norm.cutoff=0.001
# test.island=TRUE
# verbose=TRUE
# stop.criteria=1e-05
# InitialOnly=FALSE
# normalizeby=row
# 
# CLEANING STEP
# 
# Initial number of genes passed to Phylter: 14463
# Number of genes discarded before the analysis: 0
# Genes discarded: 
# 
# SUMMARY
# 
# Number of genes analyzed: 14463
# Number of species analyzed: 53
# Total number of outliers detected: 7183
# Number of complete gene outliers : 1
# Number of complete species outliers : 0
# Initial score of the compromise: 0.784132117504409
# Final score of the compromise: 0.849662509922961
# Gain: 6.55% 
# Loss (data filtering): 1.13% 
# Outlier gene(s) detected: ENSG00000086967_MYBPC2
# 
# OUTLIERS (including discarded elements, if any)
# 
# Genes	Species
ENSG00000166526_ZNF3	Bassariscus_sumichrasti
ENSG00000166526_ZNF3	Canis_familiaris
ENSG00000166526_ZNF3	Odobenus_rosmarus
ENSG00000166526_ZNF3	Leptonychotes_weddellii
ENSG00000166529_ZSCAN21	Phoca_vitulina
ENSG00000166557_TMED3	Paradoxurus_hermaphroditus
ENSG00000166582_CENPV	Proteles_septentrionalis
ENSG00000166582_CENPV	Helogale_parvula
ENSG00000166582_CENPV	Taxidea_taxus
ENSG00000166676_TVP23A	Panthera_tigris
ENSG00000166676_TVP23A	Ursus_maritimus
ENSG00000166676_TVP23A	Arctocephalus_gazella
ENSG00000166681_BEX3	Crocuta_Crocuta
ENSG00000166704_ZNF606	Bassariscus_sumichrasti
ENSG00000166704_ZNF606	Lycaon_pictus
ENSG00000166796_LDHC	Proteles_cristatus
ENSG00000166796_LDHC	Paradoxurus_hermaphroditus
ENSG00000166796_LDHC	Felis_catus
ENSG00000166796_LDHC	Neofelis_nebulosa
ENSG00000166796_LDHC	Neovison_vison
ENSG00000166796_LDHC	Ailuropoda_melanoleuca
ENSG00000166796_LDHC	Ursus_thibetanus
ENSG00000166796_LDHC	Ailurus_fulgens
ENSG00000166801_FAM111A	Mungos_mungo
ENSG00000166856_GPR182	Otocyon_megalotis
ENSG00000166862_CACNG2	Arctocephalus_gazella
ENSG00000166900_STX3	Canis_familiaris
ENSG00000166900_STX3	Otocyon_megalotis
ENSG00000166913_YWHAB	Neofelis_nebulosa
ENSG00000166928_MS4A14	Acinonyx_jubatus
ENSG00000166928_MS4A14	Neovison_vison
ENSG00000166928_MS4A14	Ailurus_fulgens
ENSG00000166961_MS4A15	Paradoxurus_hermaphroditus
ENSG00000166961_MS4A15	Panthera_tigris
ENSG00000166961_MS4A15	Puma_concolor
ENSG00000166961_MS4A15	Taxidea_taxus
ENSG00000167183_PRR15L	Panthera_pardus
ENSG00000167332_OR51E2	Pteronura_brasiliensis
ENSG00000167332_OR51E2	Mirounga_angustirostris
ENSG00000167377_ZNF23	Proteles_cristatus
ENSG00000167377_ZNF23	Lutra_lutra
ENSG00000167377_ZNF23	Neomonachus_schauinslandi
ENSG00000167377_ZNF23	Paradoxurus_hermaphroditus
ENSG00000167377_ZNF23	Panthera_onca
ENSG00000167377_ZNF23	Felis_catus
ENSG00000167377_ZNF23	Panthera_pardus
ENSG00000167377_ZNF23	Gulo_gulo
ENSG00000167377_ZNF23	Mustela_putorius
ENSG00000167377_ZNF23	Ursus_maritimus
ENSG00000167377_ZNF23	Procyon_lotor
ENSG00000167377_ZNF23	Canis_familiaris
ENSG00000167377_ZNF23	Odobenus_rosmarus
ENSG00000167377_ZNF23	Eumetopias_jubatus
ENSG00000167384_ZNF180	Lynx_canadensis
ENSG00000167384_ZNF180	Panthera_pardus
ENSG00000167384_ZNF180	Lutra_lutra
ENSG00000167384_ZNF180	Canis_familiaris
ENSG00000167384_ZNF180	Callorhinus_ursinus
ENSG00000167384_ZNF180	Neomonachus_schauinslandi
ENSG00000167384_ZNF180	Crocuta_Crocuta
ENSG00000167384_ZNF180	Panthera_leo
ENSG00000167384_ZNF180	Acinonyx_jubatus
ENSG00000167384_ZNF180	Mellivora_capensis
ENSG00000167384_ZNF180	Mustela_putorius
ENSG00000167384_ZNF180	Bassariscus_sumichrasti
ENSG00000167641_PPP1R14A	Taxidea_taxus
ENSG00000167641_PPP1R14A	Arctocephalus_gazella
ENSG00000167656_LY6D	Paradoxurus_hermaphroditus
ENSG00000167656_LY6D	Panthera_onca
ENSG00000167656_LY6D	Gulo_gulo
ENSG00000167656_LY6D	Ailurus_fulgens
ENSG00000167656_LY6D	Procyon_lotor
ENSG00000167657_DAPK3	Puma_concolor
ENSG00000167676_PLIN4	Mustela_putorius
ENSG00000167695_FAM57A	Panthera_pardus
ENSG00000167695_FAM57A	Arctocephalus_gazella
ENSG00000167701_GPT	Crocuta_Crocuta
ENSG00000167701_GPT	Ailurus_fulgens
ENSG00000167701_GPT	Odobenus_rosmarus
ENSG00000167701_GPT	Leptonychotes_weddellii
ENSG00000167701_GPT	Manis_javanica
ENSG00000167757_KLK11	Panthera_tigris
ENSG00000167759_KLK13	Mungos_mungo
ENSG00000167771_RCOR2	Crocuta_Crocuta
ENSG00000167771_RCOR2	Puma_concolor
ENSG00000167785_ZNF558	Panthera_leo
ENSG00000167785_ZNF558	Taxidea_taxus
ENSG00000167785_ZNF558	Bassariscus_sumichrasti
ENSG00000167972_ABCA3	Potos_flavus
ENSG00000168101_NUDT16L1	Potos_flavus
ENSG00000168118_RAB4A	Gulo_gulo
ENSG00000168118_RAB4A	Spilogale_gracilis
ENSG00000168118_RAB4A	Procyon_lotor
ENSG00000168158_OR2C1	Mirounga_angustirostris
ENSG00000168268_NT5DC2	Ursus_maritimus
ENSG00000168350_DEGS2	Panthera_onca
ENSG00000168350_DEGS2	Panthera_tigris
ENSG00000168350_DEGS2	Ursus_maritimus
ENSG00000168350_DEGS2	Felis_catus
ENSG00000168350_DEGS2	Odobenus_rosmarus
ENSG00000168395_ING5	Potos_flavus
ENSG00000168397_ATG4B	Cryptoprocta_ferox
ENSG00000168454_TXNDC2	Spilogale_gracilis
ENSG00000168454_TXNDC2	Mirounga_angustirostris
ENSG00000168502_MTCL1	Leptonychotes_weddellii
ENSG00000168556_ING2	Acinonyx_jubatus
ENSG00000168619_ADAM18	Prionailurus_bengalensis
ENSG00000168619_ADAM18	Gulo_gulo
ENSG00000168619_ADAM18	Spilogale_gracilis
ENSG00000168619_ADAM18	Vulpes_vulpes
ENSG00000168619_ADAM18	Mirounga_angustirostris
ENSG00000168675_LDLRAD4	Otocyon_megalotis
ENSG00000168779_SHOX2	Procyon_lotor
ENSG00000168779_SHOX2	Puma_concolor
ENSG00000168828_OR13J1	Mellivora_capensis
ENSG00000168828_OR13J1	Pteronura_brasiliensis
ENSG00000168828_OR13J1	Bassariscus_sumichrasti
ENSG00000168828_OR13J1	Phoca_vitulina
ENSG00000169032_MAP2K1	Prionailurus_bengalensis
ENSG00000169032_MAP2K1	Puma_concolor
ENSG00000169032_MAP2K1	Mellivora_capensis
ENSG00000169032_MAP2K1	Bassariscus_sumichrasti
ENSG00000169131_ZNF354A	Panthera_pardus
ENSG00000169131_ZNF354A	Ailuropoda_melanoleuca
ENSG00000169131_ZNF354A	Lycaon_pictus
ENSG00000169131_ZNF354A	Neomonachus_schauinslandi
ENSG00000169131_ZNF354A	Manis_javanica
ENSG00000169131_ZNF354A	Felis_catus
ENSG00000169131_ZNF354A	Mustela_putorius
ENSG00000169131_ZNF354A	Enhydra_lutris
ENSG00000169131_ZNF354A	Odobenus_rosmarus
ENSG00000169131_ZNF354A	Eumetopias_jubatus
ENSG00000169169_CPT1C	Acinonyx_jubatus
ENSG00000169181_GSG1L	Spilogale_gracilis
ENSG00000169181_GSG1L	Arctocephalus_gazella
ENSG00000169181_GSG1L	Mirounga_angustirostris
ENSG00000169181_GSG1L	Canis_familiaris
ENSG00000169181_GSG1L	Eumetopias_jubatus
ENSG00000169214_OR6F1	Prionailurus_bengalensis
ENSG00000169214_OR6F1	Panthera_onca
ENSG00000169214_OR6F1	Mellivora_capensis
ENSG00000169214_OR6F1	Bassariscus_sumichrasti
ENSG00000169359_SLC33A1	Otocyon_megalotis
ENSG00000169379_ARL13B	Gulo_gulo
ENSG00000169379_ARL13B	Neovison_vison
ENSG00000169379_ARL13B	Nasua_narica
ENSG00000169413_RNASE6	Prionailurus_bengalensis
ENSG00000169413_RNASE6	Panthera_pardus
ENSG00000169413_RNASE6	Neovison_vison
ENSG00000169413_RNASE6	Ursus_arctos
ENSG00000169413_RNASE6	Ailurus_fulgens
ENSG00000169413_RNASE6	Eumetopias_jubatus
ENSG00000169413_RNASE6	Mirounga_angustirostris
ENSG00000169413_RNASE6	Cryptoprocta_ferox
ENSG00000169413_RNASE6	Felis_catus
ENSG00000169413_RNASE6	Acinonyx_jubatus
ENSG00000169439_SDC2	Canis_familiaris
ENSG00000169860_P2RY1	Otocyon_megalotis
ENSG00000169891_REPS2	Spilogale_gracilis
ENSG00000169981_ZNF35	Procyon_lotor
ENSG00000170142_UBE2E1	Lycaon_pictus
ENSG00000170142_UBE2E1	Vulpes_vulpes
ENSG00000170145_SIK2	Helogale_parvula
ENSG00000170145_SIK2	Bassariscus_sumichrasti
ENSG00000170310_STX8	Bassariscus_sumichrasti
ENSG00000170315_UBB	Prionailurus_bengalensis
ENSG00000170315_UBB	Mellivora_capensis
ENSG00000170315_UBB	Canis_familiaris
ENSG00000170315_UBB	Neomonachus_schauinslandi
ENSG00000170315_UBB	Manis_javanica
ENSG00000170315_UBB	Hyaena_hyaena
ENSG00000170315_UBB	Felis_catus
ENSG00000170315_UBB	Neofelis_nebulosa
ENSG00000170315_UBB	Pteronura_brasiliensis
ENSG00000170315_UBB	Lutra_lutra
ENSG00000170315_UBB	Eumetopias_jubatus
ENSG00000170396_ZNF804A	Vulpes_vulpes
ENSG00000170454_KRT75	Crocuta_Crocuta
ENSG00000170454_KRT75	Panthera_onca
ENSG00000170454_KRT75	Otocyon_megalotis
ENSG00000170477_KRT4	Vulpes_vulpes
ENSG00000170484_KRT74	Neofelis_nebulosa
ENSG00000170484_KRT74	Mirounga_angustirostris
ENSG00000170509_HSD17B13	Cryptoprocta_ferox
ENSG00000170509_HSD17B13	Mungos_mungo
ENSG00000170509_HSD17B13	Taxidea_taxus
ENSG00000170509_HSD17B13	Mirounga_angustirostris
ENSG00000170509_HSD17B13	Leptonychotes_weddellii
ENSG00000170525_PFKFB3	Gulo_gulo
ENSG00000170525_PFKFB3	Neovison_vison
ENSG00000170525_PFKFB3	Ursus_maritimus
ENSG00000170525_PFKFB3	Nasua_narica
ENSG00000170525_PFKFB3	Lycaon_pictus
ENSG00000170782_OR10A4	Prionailurus_bengalensis
ENSG00000170782_OR10A4	Ailurus_fulgens
ENSG00000170807_LMOD2	Canis_familiaris
ENSG00000170807_LMOD2	Otocyon_megalotis
ENSG00000170820_FSHR	Lynx_canadensis
ENSG00000170820_FSHR	Gulo_gulo
ENSG00000170820_FSHR	Procyon_lotor
ENSG00000170854_RIOX2	Canis_familiaris
ENSG00000170854_RIOX2	Otocyon_megalotis
ENSG00000170855_TRIAP1	Felis_catus
ENSG00000170967_DDI1	Proteles_cristatus
ENSG00000170967_DDI1	Bassariscus_sumichrasti
ENSG00000170967_DDI1	Crocuta_Crocuta
ENSG00000170967_DDI1	Helogale_parvula
ENSG00000170967_DDI1	Acinonyx_jubatus
ENSG00000170967_DDI1	Ursus_maritimus
ENSG00000170967_DDI1	Ailurus_fulgens
ENSG00000170967_DDI1	Mirounga_angustirostris
ENSG00000171014_OR4D5	Bassariscus_sumichrasti
ENSG00000171054_OR13H1	Canis_familiaris
ENSG00000171121_KCNMB3	Odobenus_rosmarus
ENSG00000171121_KCNMB3	Gulo_gulo
ENSG00000171121_KCNMB3	Phoca_vitulina
ENSG00000171121_KCNMB3	Leptonychotes_weddellii
ENSG00000171161_ZNF672	Panthera_leo
ENSG00000171222_SCAND1	Panthera_tigris
ENSG00000171222_SCAND1	Acinonyx_jubatus
ENSG00000171222_SCAND1	Ursus_maritimus
ENSG00000171385_KCND3	Leptonychotes_weddellii
ENSG00000171421_MRPL36	Panthera_onca
ENSG00000171446_KRT27	Procyon_lotor
ENSG00000171496_OR1L8	Bassariscus_sumichrasti
ENSG00000171496_OR1L8	Panthera_onca
ENSG00000171530_TBCA	Neomonachus_schauinslandi
ENSG00000171643_S100Z	Hyaena_hyaena
ENSG00000171643_S100Z	Nasua_narica
ENSG00000171643_S100Z	Phoca_vitulina
ENSG00000172037_LAMB2	Taxidea_taxus
ENSG00000172139_SLC9C1	Prionailurus_bengalensis
ENSG00000172139_SLC9C1	Bassariscus_sumichrasti
ENSG00000172139_SLC9C1	Neofelis_nebulosa
ENSG00000172199_OR8U1	Neofelis_nebulosa
ENSG00000172199_OR8U1	Potos_flavus
ENSG00000172199_OR8U1	Bassariscus_sumichrasti
ENSG00000172199_OR8U1	Zalophus_californianus
ENSG00000172201_ID4	Ailurus_fulgens
ENSG00000172289_OR10V1	Ursus_arctos
ENSG00000172320_OR5A1	Panthera_onca
ENSG00000172320_OR5A1	Gulo_gulo
ENSG00000172320_OR5A1	Potos_flavus
ENSG00000172466_ZNF24	Panthera_pardus
ENSG00000172466_ZNF24	Ailuropoda_melanoleuca
ENSG00000172466_ZNF24	Neomonachus_schauinslandi
ENSG00000172466_ZNF24	Prionailurus_bengalensis
ENSG00000172466_ZNF24	Panthera_onca
ENSG00000172466_ZNF24	Felis_catus
ENSG00000172466_ZNF24	Acinonyx_jubatus
ENSG00000172466_ZNF24	Mellivora_capensis
ENSG00000172466_ZNF24	Mustela_putorius
ENSG00000172466_ZNF24	Procyon_lotor
ENSG00000172466_ZNF24	Canis_familiaris
ENSG00000172466_ZNF24	Odobenus_rosmarus
ENSG00000172733_PURG	Potos_flavus
ENSG00000172733_PURG	Odobenus_rosmarus
ENSG00000172733_PURG	Neomonachus_schauinslandi
ENSG00000172794_RAB37	Neofelis_nebulosa
ENSG00000172794_RAB37	Panthera_pardus
ENSG00000172794_RAB37	Mirounga_angustirostris
ENSG00000172809_RPL38	Spilogale_gracilis
ENSG00000173083_HPSE	Gulo_gulo
ENSG00000173193_PARP14	Ursus_arctos
ENSG00000173193_PARP14	Panthera_onca
ENSG00000173193_PARP14	Bassariscus_sumichrasti
ENSG00000173193_PARP14	Vulpes_vulpes
ENSG00000173239_LIPM	Bassariscus_sumichrasti
ENSG00000173258_ZNF483	Proteles_cristatus
ENSG00000173258_ZNF483	Panthera_pardus
ENSG00000173258_ZNF483	Neovison_vison
ENSG00000173258_ZNF483	Ailuropoda_melanoleuca
ENSG00000173258_ZNF483	Vulpes_vulpes
ENSG00000173258_ZNF483	Neomonachus_schauinslandi
ENSG00000173258_ZNF483	Cryptoprocta_ferox
ENSG00000173258_ZNF483	Paradoxurus_hermaphroditus
ENSG00000173258_ZNF483	Panthera_leo
ENSG00000173258_ZNF483	Felis_catus
ENSG00000173258_ZNF483	Acinonyx_jubatus
ENSG00000173258_ZNF483	Taxidea_taxus
ENSG00000173258_ZNF483	Enhydra_lutris
ENSG00000173258_ZNF483	Ursus_arctos
ENSG00000173258_ZNF483	Odobenus_rosmarus
ENSG00000173275_ZNF449	Arctocephalus_gazella
ENSG00000173452_TMEM196	Enhydra_lutris
ENSG00000173452_TMEM196	Potos_flavus
ENSG00000173875_ZNF791	Proteles_cristatus
ENSG00000173875_ZNF791	Prionailurus_bengalensis
ENSG00000173875_ZNF791	Lynx_canadensis
ENSG00000173875_ZNF791	Panthera_pardus
ENSG00000173875_ZNF791	Acinonyx_jubatus
ENSG00000173875_ZNF791	Mustela_putorius
ENSG00000173875_ZNF791	Enhydra_lutris
ENSG00000173875_ZNF791	Ursus_maritimus
ENSG00000173875_ZNF791	Ailurus_fulgens
ENSG00000173875_ZNF791	Odobenus_rosmarus
ENSG00000173875_ZNF791	Phoca_vitulina
ENSG00000173917_HOXB2	Proteles_cristatus
ENSG00000173917_HOXB2	Paradoxurus_hermaphroditus
ENSG00000173917_HOXB2	Lynx_pardinus
ENSG00000173917_HOXB2	Mellivora_capensis
ENSG00000173917_HOXB2	Ursus_americanus
ENSG00000173917_HOXB2	Ailurus_fulgens
ENSG00000173917_HOXB2	Nasua_narica
ENSG00000173917_HOXB2	Mirounga_angustirostris
ENSG00000174004_NRROS	Canis_familiaris
ENSG00000174004_NRROS	Otocyon_megalotis
ENSG00000174099_MSRB3	Nasua_narica
ENSG00000174106_LEMD3	Canis_familiaris
ENSG00000174106_LEMD3	Otocyon_megalotis
ENSG00000174125_TLR1	Paradoxurus_hermaphroditus
ENSG00000174125_TLR1	Mellivora_capensis
ENSG00000174125_TLR1	Procyon_lotor
ENSG00000174136_RGMB	Otocyon_megalotis
ENSG00000174417_TRHR	Gulo_gulo
ENSG00000174599_TRAM1L1	Mustela_putorius
ENSG00000174599_TRAM1L1	Canis_familiaris
ENSG00000174672_BRSK2	Acinonyx_jubatus
ENSG00000175130_MARCKSL1	Arctocephalus_gazella
ENSG00000175183_CSRP2	Vulpes_vulpes
ENSG00000175352_NRIP3	Ailurus_fulgens
ENSG00000175390_EIF3F	Felis_catus
ENSG00000175535_PNLIP	Ailurus_fulgens
ENSG00000175567_UCP2	Lutra_lutra
ENSG00000175591_P2RY2	Puma_concolor
ENSG00000175591_P2RY2	Panthera_tigris
ENSG00000175591_P2RY2	Ursus_maritimus
ENSG00000175600_SUGCT	Ursus_thibetanus
ENSG00000175766_EIF4E1B	Paradoxurus_hermaphroditus
ENSG00000175766_EIF4E1B	Lynx_pardinus
ENSG00000175766_EIF4E1B	Puma_concolor
ENSG00000175766_EIF4E1B	Bassariscus_sumichrasti
ENSG00000175766_EIF4E1B	Leptonychotes_weddellii
ENSG00000175787_ZNF169	Ailuropoda_melanoleuca
ENSG00000175787_ZNF169	Panthera_onca
ENSG00000175787_ZNF169	Felis_catus
ENSG00000175787_ZNF169	Neofelis_nebulosa
ENSG00000175787_ZNF169	Panthera_pardus
ENSG00000175787_ZNF169	Mustela_putorius
ENSG00000175787_ZNF169	Enhydra_lutris
ENSG00000175787_ZNF169	Odobenus_rosmarus
ENSG00000175806_MSRA	Helogale_parvula
ENSG00000175806_MSRA	Felis_catus
ENSG00000175806_MSRA	Panthera_pardus
ENSG00000175806_MSRA	Ailuropoda_melanoleuca
ENSG00000175806_MSRA	Neomonachus_schauinslandi
ENSG00000175806_MSRA	Mustela_putorius
ENSG00000175806_MSRA	Potos_flavus
ENSG00000175806_MSRA	Bassariscus_sumichrasti
ENSG00000175806_MSRA	Canis_familiaris
ENSG00000175806_MSRA	Odobenus_rosmarus
ENSG00000175899_A2M	Hyaena_hyaena
ENSG00000175899_A2M	Mellivora_capensis
ENSG00000175899_A2M	Nasua_narica
ENSG00000176171_BNIP3	Taxidea_taxus
ENSG00000176171_BNIP3	Arctocephalus_gazella
ENSG00000176171_BNIP3	Phoca_vitulina
ENSG00000176171_BNIP3	Crocuta_Crocuta
ENSG00000176171_BNIP3	Mungos_mungo
ENSG00000176219_OR11H6	Puma_concolor
ENSG00000176371_ZSCAN2	Panthera_onca
ENSG00000176371_ZSCAN2	Taxidea_taxus
ENSG00000176371_ZSCAN2	Spilogale_gracilis
ENSG00000176371_ZSCAN2	Callorhinus_ursinus
ENSG00000176406_RIMS2	Felis_catus
ENSG00000176406_RIMS2	Panthera_pardus
ENSG00000176406_RIMS2	Lutra_lutra
ENSG00000176406_RIMS2	Manis_javanica
ENSG00000176406_RIMS2	Acinonyx_jubatus
ENSG00000176406_RIMS2	Mustela_putorius
ENSG00000176406_RIMS2	Potos_flavus
ENSG00000176406_RIMS2	Canis_familiaris
ENSG00000176406_RIMS2	Mirounga_angustirostris
ENSG00000176406_RIMS2	Leptonychotes_weddellii
ENSG00000176540_OR4C5	Lynx_pardinus
ENSG00000176540_OR4C5	Potos_flavus
ENSG00000176567_OR4X1	Crocuta_Crocuta
ENSG00000176567_OR4X1	Panthera_pardus
ENSG00000176567_OR4X1	Ailurus_fulgens
ENSG00000176567_OR4X1	Lycaon_pictus
ENSG00000176567_OR4X1	Helogale_parvula
ENSG00000176567_OR4X1	Felis_catus
ENSG00000176567_OR4X1	Mellivora_capensis
ENSG00000176567_OR4X1	Ailuropoda_melanoleuca
ENSG00000176567_OR4X1	Bassariscus_sumichrasti
ENSG00000176567_OR4X1	Otocyon_megalotis
ENSG00000176567_OR4X1	Odobenus_rosmarus
ENSG00000176692_FOXC2	Hyaena_hyaena
ENSG00000176692_FOXC2	Suricata_suricatta
ENSG00000176692_FOXC2	Prionailurus_bengalensis
ENSG00000176692_FOXC2	Panthera_tigris
ENSG00000176692_FOXC2	Ailuropoda_melanoleuca
ENSG00000176692_FOXC2	Ursus_arctos
ENSG00000176692_FOXC2	Nasua_narica
ENSG00000176692_FOXC2	Panthera_onca
ENSG00000176692_FOXC2	Neovison_vison
ENSG00000176692_FOXC2	Lycaon_pictus
ENSG00000176692_FOXC2	Phoca_vitulina
ENSG00000176692_FOXC2	Neomonachus_schauinslandi
ENSG00000176774_MAGEB18	Crocuta_Crocuta
ENSG00000176787_OR52E2	Leptonychotes_weddellii
ENSG00000176798_OR51L1	Cryptoprocta_ferox
ENSG00000176798_OR51L1	Nasua_narica
ENSG00000176798_OR51L1	Arctocephalus_gazella
ENSG00000176798_OR51L1	Phoca_vitulina
ENSG00000176893_OR51G2	Spilogale_gracilis
ENSG00000176893_OR51G2	Procyon_lotor
ENSG00000176893_OR51G2	Phoca_vitulina
ENSG00000176893_OR51G2	Panthera_onca
ENSG00000176893_OR51G2	Mellivora_capensis
ENSG00000176893_OR51G2	Mustela_putorius
ENSG00000176893_OR51G2	Enhydra_lutris
ENSG00000176900_OR51T1	Nasua_narica
ENSG00000176900_OR51T1	Prionailurus_bengalensis
ENSG00000176900_OR51T1	Mellivora_capensis
ENSG00000176900_OR51T1	Spilogale_gracilis
ENSG00000176903_PNMA1	Lynx_pardinus
ENSG00000176920_FUT2	Acinonyx_jubatus
ENSG00000176920_FUT2	Helogale_parvula
ENSG00000176920_FUT2	Panthera_leo
ENSG00000176920_FUT2	Panthera_tigris
ENSG00000176920_FUT2	Lycaon_pictus
ENSG00000176925_OR51F2	Crocuta_Crocuta
ENSG00000176925_OR51F2	Pteronura_brasiliensis
ENSG00000176971_FIBIN	Canis_familiaris
ENSG00000177042_TMEM80	Proteles_cristatus
ENSG00000177042_TMEM80	Lynx_pardinus
ENSG00000177042_TMEM80	Puma_concolor
ENSG00000177042_TMEM80	Taxidea_taxus
ENSG00000177042_TMEM80	Leptonychotes_weddellii
ENSG00000177105_RHOG	Mellivora_capensis
ENSG00000177143_CETN1	Mirounga_angustirostris
ENSG00000177352_CCDC71	Manis_javanica
ENSG00000177565_TBL1XR1	Hyaena_hyaena
ENSG00000177565_TBL1XR1	Taxidea_taxus
ENSG00000177565_TBL1XR1	Leptonychotes_weddellii
ENSG00000177575_CD163	Gulo_gulo
ENSG00000177613_CSTF2T	Otocyon_megalotis
ENSG00000177932_ZNF354C	Lynx_canadensis
ENSG00000177932_ZNF354C	Gulo_gulo
ENSG00000177932_ZNF354C	Callorhinus_ursinus
ENSG00000177971_IMP3	Otocyon_megalotis
ENSG00000178093_TSSK6	Manis_javanica
ENSG00000178175_ZNF366	Canis_familiaris
ENSG00000178177_LCORL	Potos_flavus
ENSG00000178338_ZNF354B	Panthera_leo
ENSG00000178338_ZNF354B	Panthera_pardus
ENSG00000178338_ZNF354B	Vulpes_vulpes
ENSG00000178338_ZNF354B	Phoca_vitulina
ENSG00000178338_ZNF354B	Neomonachus_schauinslandi
ENSG00000178343_SHISA3	Canis_familiaris
ENSG00000178363_CALML3	Mustela_putorius
ENSG00000178363_CALML3	Ailuropoda_melanoleuca
ENSG00000178363_CALML3	Canis_familiaris
ENSG00000178445_GLDC	Neofelis_nebulosa
ENSG00000178445_GLDC	Bassariscus_sumichrasti
ENSG00000178445_GLDC	Felis_catus
ENSG00000178445_GLDC	Acinonyx_jubatus
ENSG00000178531_CTXN1	Felis_catus
ENSG00000178623_GPR35	Mirounga_angustirostris
ENSG00000178623_GPR35	Crocuta_Crocuta
ENSG00000178623_GPR35	Suricata_suricatta
ENSG00000178623_GPR35	Prionailurus_bengalensis
ENSG00000178623_GPR35	Ursus_maritimus
ENSG00000178623_GPR35	Potos_flavus
ENSG00000178623_GPR35	Arctocephalus_gazella
ENSG00000178913_TAF7	Arctocephalus_gazella
ENSG00000179023_KLHDC7A	Acinonyx_jubatus
ENSG00000179023_KLHDC7A	Panthera_tigris
ENSG00000179023_KLHDC7A	Arctocephalus_gazella
ENSG00000179195_ZNF664	Prionailurus_bengalensis
ENSG00000179222_MAGED1	Puma_concolor
ENSG00000179292_TMEM151A	Puma_concolor
ENSG00000179295_PTPN11	Manis_javanica
ENSG00000179455_MKRN3	Mirounga_angustirostris
ENSG00000179673_RPRML	Panthera_onca
ENSG00000179673_RPRML	Odobenus_rosmarus
ENSG00000179673_RPRML	Neomonachus_schauinslandi
ENSG00000179673_RPRML	Suricata_suricatta
ENSG00000179673_RPRML	Mungos_mungo
ENSG00000179673_RPRML	Neovison_vison
ENSG00000179673_RPRML	Spilogale_gracilis
ENSG00000179673_RPRML	Potos_flavus
ENSG00000179965_ZNF771	Paradoxurus_hermaphroditus
ENSG00000179965_ZNF771	Ailurus_fulgens
ENSG00000180190_TDRP	Ailurus_fulgens
ENSG00000180424_DEFB123	Potos_flavus
ENSG00000180424_DEFB123	Phoca_vitulina
ENSG00000180479_ZNF571	Mellivora_capensis
ENSG00000180479_ZNF571	Mungos_mungo
ENSG00000180479_ZNF571	Panthera_leo
ENSG00000180479_ZNF571	Lycaon_pictus
ENSG00000180479_ZNF571	Phoca_vitulina
ENSG00000180543_TSPYL5	Canis_familiaris
ENSG00000180549_FUT7	Puma_concolor
ENSG00000180708_OR10K2	Phoca_vitulina
ENSG00000180708_OR10K2	Helogale_parvula
ENSG00000180708_OR10K2	Neovison_vison
ENSG00000180708_OR10K2	Ursus_arctos
ENSG00000180708_OR10K2	Ailurus_fulgens
ENSG00000180708_OR10K2	Nasua_narica
ENSG00000180708_OR10K2	Procyon_lotor
ENSG00000180708_OR10K2	Otocyon_megalotis
ENSG00000180776_ZDHHC20	Helogale_parvula
ENSG00000180776_ZDHHC20	Spilogale_gracilis
ENSG00000180787_ZFP3	Proteles_cristatus
ENSG00000180787_ZFP3	Panthera_pardus
ENSG00000180787_ZFP3	Enhydra_lutris
ENSG00000180787_ZFP3	Neomonachus_schauinslandi
ENSG00000180787_ZFP3	Mungos_mungo
ENSG00000180787_ZFP3	Mustela_putorius
ENSG00000180787_ZFP3	Procyon_lotor
ENSG00000180787_ZFP3	Odobenus_rosmarus
ENSG00000180974_OR52E4	Cryptoprocta_ferox
ENSG00000180974_OR52E4	Mellivora_capensis
ENSG00000180974_OR52E4	Bassariscus_sumichrasti
ENSG00000181001_OR52N1	Phoca_vitulina
ENSG00000181001_OR52N1	Suricata_suricatta
ENSG00000181007_ZFP82	Prionailurus_bengalensis
ENSG00000181016_LSMEM1	Otocyon_megalotis
ENSG00000181315_ZNF322	Prionailurus_bengalensis
ENSG00000181315_ZNF322	Panthera_pardus
ENSG00000181315_ZNF322	Mellivora_capensis
ENSG00000181315_ZNF322	Enhydra_lutris
ENSG00000181315_ZNF322	Ailuropoda_melanoleuca
ENSG00000181315_ZNF322	Spilogale_gracilis
ENSG00000181315_ZNF322	Neomonachus_schauinslandi
ENSG00000181315_ZNF322	Suricata_suricatta
ENSG00000181315_ZNF322	Panthera_onca
ENSG00000181315_ZNF322	Felis_catus
ENSG00000181315_ZNF322	Acinonyx_jubatus
ENSG00000181315_ZNF322	Potos_flavus
ENSG00000181315_ZNF322	Procyon_lotor
