# 
# -- Phylter v. 0.9 -- 
# Thu Feb 10 15:03:10 2022
# 
# 
# 
# PARAMETERS
# 
# bvalue=0
# distance=patristic
# k=3
# Norm=TRUE
# test.island=TRUE
# verbose=TRUE
# stop.criteria=1e-05
# 
# SUMMARY
# 
# Total number of outliers detected: 1162
# Number of complete gene outliers : 0
# Number of complete species outliers : 0
# Initial score of the compromise: 0.784132117504409
# Final score of the compromise: 0.806179556422178
# Gain: 2.2% 
# Loss (data filtering): 0.18% 
# 
# OUTLIERS (contains complete outliers)
# 
# Genes	Species
ENSG00000148110_MFSD14B	Neovison_vison
ENSG00000148180_GSN	Lycaon_pictus
ENSG00000148606_POLR3A	Paradoxurus_hermaphroditus
ENSG00000148606_POLR3A	Panthera_leo
ENSG00000148606_POLR3A	Taxidea_taxus
ENSG00000148606_POLR3A	Ursus_americanus
ENSG00000148660_CAMK2G	Panthera_leo
ENSG00000148730_EIF4EBP2	Ursus_maritimus
ENSG00000149968_MMP3	Panthera_onca
ENSG00000150893_FREM2	Lutra_lutra
ENSG00000151702_FLI1	Hyaena_hyaena
ENSG00000151702_FLI1	Arctocephalus_gazella
ENSG00000151702_FLI1	Suricata_suricatta
ENSG00000151882_CCL28	Ailurus_fulgens
ENSG00000152219_ARL14EP	Gulo_gulo
ENSG00000152670_DDX4	Mellivora_capensis
ENSG00000152670_DDX4	Spilogale_gracilis
ENSG00000152670_DDX4	Arctocephalus_gazella
ENSG00000153006_SREK1IP1	Cryptoprocta_ferox
ENSG00000153006_SREK1IP1	Prionailurus_bengalensis
ENSG00000153006_SREK1IP1	Helogale_parvula
ENSG00000153006_SREK1IP1	Neofelis_nebulosa
ENSG00000153006_SREK1IP1	Spilogale_gracilis
ENSG00000153187_HNRNPU	Arctocephalus_gazella
ENSG00000153443_UBALD1	Panthera_tigris
ENSG00000153443_UBALD1	Puma_concolor
ENSG00000153443_UBALD1	Lutra_lutra
ENSG00000153443_UBALD1	Ursus_maritimus
ENSG00000153443_UBALD1	Potos_flavus
ENSG00000153443_UBALD1	Mirounga_angustirostris
ENSG00000154305_MIA3	Hyaena_hyaena
ENSG00000154380_ENAH	Ursus_thibetanus
ENSG00000154380_ENAH	Lycaon_pictus
ENSG00000155249_OR4K1	Lutra_lutra
ENSG00000156052_GNAQ	Felis_catus
ENSG00000156052_GNAQ	Ailuropoda_melanoleuca
ENSG00000156052_GNAQ	Manis_javanica
ENSG00000156052_GNAQ	Panthera_tigris
ENSG00000156052_GNAQ	Acinonyx_jubatus
ENSG00000156052_GNAQ	Mustela_putorius
ENSG00000156052_GNAQ	Canis_familiaris
ENSG00000156052_GNAQ	Odobenus_rosmarus
ENSG00000156222_SLC28A1	Hyaena_hyaena
ENSG00000156222_SLC28A1	Paradoxurus_hermaphroditus
ENSG00000157219_HTR5A	Enhydra_lutris
ENSG00000157219_HTR5A	Crocuta_Crocuta
ENSG00000157219_HTR5A	Mungos_mungo
ENSG00000157219_HTR5A	Gulo_gulo
ENSG00000157219_HTR5A	Procyon_lotor
ENSG00000157827_FMNL2	Panthera_pardus
ENSG00000158077_NLRP14	Leptonychotes_weddellii
ENSG00000158125_XDH	Panthera_tigris
ENSG00000158125_XDH	Crocuta_Crocuta
ENSG00000158125_XDH	Suricata_suricatta
ENSG00000158125_XDH	Mungos_mungo
ENSG00000158125_XDH	Prionailurus_bengalensis
ENSG00000158125_XDH	Panthera_onca
ENSG00000158125_XDH	Acinonyx_jubatus
ENSG00000158125_XDH	Nasua_narica
ENSG00000158321_AUTS2	Ursus_thibetanus
ENSG00000158553_POM121L2	Spilogale_gracilis
ENSG00000158553_POM121L2	Procyon_lotor
ENSG00000158604_TMED4	Leptonychotes_weddellii
ENSG00000159231_CBR3	Mellivora_capensis
ENSG00000159231_CBR3	Procyon_lotor
ENSG00000159337_PLA2G4D	Gulo_gulo
ENSG00000159337_PLA2G4D	Bassariscus_sumichrasti
ENSG00000159388_BTG2	Paradoxurus_hermaphroditus
ENSG00000159388_BTG2	Lycaon_pictus
ENSG00000159398_CES5A	Ursus_thibetanus
ENSG00000159398_CES5A	Otocyon_megalotis
ENSG00000159714_ZDHHC1	Taxidea_taxus
ENSG00000160307_S100B	Lycaon_pictus
ENSG00000160551_TAOK1	Mungos_mungo
ENSG00000160691_SHC1	Lynx_pardinus
ENSG00000160714_UBE2Q1	Gulo_gulo
ENSG00000160714_UBE2Q1	Ailurus_fulgens
ENSG00000160714_UBE2Q1	Suricata_suricatta
ENSG00000160714_UBE2Q1	Ursus_maritimus
ENSG00000160917_CPSF4	Crocuta_Crocuta
ENSG00000161298_ZNF382	Neofelis_nebulosa
ENSG00000161960_EIF4A1	Leptonychotes_weddellii
ENSG00000162040_HS3ST6	Ursus_maritimus
ENSG00000162105_SHANK2	Taxidea_taxus
ENSG00000162105_SHANK2	Phoca_vitulina
ENSG00000162105_SHANK2	Ursus_americanus
ENSG00000162231_NXF1	Enhydra_lutris
ENSG00000162415_ZSWIM5	Mellivora_capensis
ENSG00000162415_ZSWIM5	Cryptoprocta_ferox
ENSG00000162415_ZSWIM5	Paradoxurus_hermaphroditus
ENSG00000162415_ZSWIM5	Ailurus_fulgens
ENSG00000162438_CTRC	Arctocephalus_gazella
ENSG00000162551_ALPL	Gulo_gulo
ENSG00000162639_HENMT1	Bassariscus_sumichrasti
ENSG00000162639_HENMT1	Paradoxurus_hermaphroditus
ENSG00000162639_HENMT1	Spilogale_gracilis
ENSG00000162711_NLRP3	Lycaon_pictus
ENSG00000162771_FAM71A	Gulo_gulo
ENSG00000162999_DUSP19	Lycaon_pictus
ENSG00000163520_FBLN2	Arctocephalus_gazella
ENSG00000163623_NKX6-1	Lutra_lutra
ENSG00000163754_GYG1	Prionailurus_bengalensis
ENSG00000163754_GYG1	Arctocephalus_gazella
ENSG00000163888_CAMK2N2	Phoca_vitulina
ENSG00000164093_PITX2	Lutra_lutra
ENSG00000164167_LSM6	Taxidea_taxus
ENSG00000164167_LSM6	Procyon_lotor
ENSG00000164400_CSF2	Ursus_maritimus
ENSG00000164684_ZNF704	Paradoxurus_hermaphroditus
ENSG00000164690_SHH	Lynx_pardinus
ENSG00000164690_SHH	Puma_concolor
ENSG00000164690_SHH	Ailurus_fulgens
ENSG00000164867_NOS3	Manis_javanica
ENSG00000165023_DIRAS2	Arctocephalus_gazella
ENSG00000165512_ZNF22	Mellivora_capensis
ENSG00000165512_ZNF22	Phoca_vitulina
ENSG00000165643_SOHLH1	Ursus_maritimus
ENSG00000165643_SOHLH1	Neofelis_nebulosa
ENSG00000165643_SOHLH1	Puma_concolor
ENSG00000165643_SOHLH1	Canis_familiaris
ENSG00000165732_DDX21	Spilogale_gracilis
ENSG00000165804_ZNF219	Canis_familiaris
ENSG00000165804_ZNF219	Otocyon_megalotis
ENSG00000165821_SALL2	Canis_familiaris
ENSG00000166069_TMCO5A	Otocyon_megalotis
ENSG00000166069_TMCO5A	Prionailurus_bengalensis
ENSG00000166069_TMCO5A	Taxidea_taxus
ENSG00000166069_TMCO5A	Pteronura_brasiliensis
ENSG00000166069_TMCO5A	Spilogale_gracilis
ENSG00000166069_TMCO5A	Lycaon_pictus
ENSG00000166289_PLEKHF1	Panthera_tigris
ENSG00000166289_PLEKHF1	Acinonyx_jubatus
ENSG00000166289_PLEKHF1	Ursus_maritimus
ENSG00000166289_PLEKHF1	Lycaon_pictus
ENSG00000166401_SERPINB8	Arctocephalus_gazella
ENSG00000166446_CDYL2	Proteles_septentrionalis
ENSG00000166446_CDYL2	Mungos_mungo
ENSG00000166446_CDYL2	Ursus_thibetanus
ENSG00000166446_CDYL2	Procyon_lotor
ENSG00000166446_CDYL2	Arctocephalus_gazella
ENSG00000166503_HDGFL3	Procyon_lotor
ENSG00000166510_CCDC68	Taxidea_taxus
ENSG00000166529_ZSCAN21	Ailuropoda_melanoleuca
ENSG00000166529_ZSCAN21	Phoca_vitulina
ENSG00000166582_CENPV	Proteles_septentrionalis
ENSG00000166582_CENPV	Helogale_parvula
ENSG00000166582_CENPV	Taxidea_taxus
ENSG00000166676_TVP23A	Panthera_tigris
ENSG00000166676_TVP23A	Ursus_maritimus
ENSG00000166676_TVP23A	Arctocephalus_gazella
ENSG00000166704_ZNF606	Bassariscus_sumichrasti
ENSG00000166704_ZNF606	Lycaon_pictus
ENSG00000166862_CACNG2	Arctocephalus_gazella
ENSG00000166913_YWHAB	Neofelis_nebulosa
ENSG00000166928_MS4A14	Acinonyx_jubatus
ENSG00000166928_MS4A14	Ailurus_fulgens
ENSG00000166928_MS4A14	Arctocephalus_gazella
ENSG00000166961_MS4A15	Paradoxurus_hermaphroditus
ENSG00000166961_MS4A15	Panthera_tigris
ENSG00000166961_MS4A15	Puma_concolor
ENSG00000166961_MS4A15	Taxidea_taxus
ENSG00000167065_DUSP18	Neofelis_nebulosa
ENSG00000167332_OR51E2	Mirounga_angustirostris
ENSG00000167641_PPP1R14A	Taxidea_taxus
ENSG00000167641_PPP1R14A	Arctocephalus_gazella
ENSG00000167657_DAPK3	Puma_concolor
ENSG00000167676_PLIN4	Gulo_gulo
ENSG00000167676_PLIN4	Mustela_putorius
ENSG00000167695_FAM57A	Panthera_pardus
ENSG00000167771_RCOR2	Crocuta_Crocuta
ENSG00000167771_RCOR2	Puma_concolor
ENSG00000167916_KRT24	Crocuta_Crocuta
ENSG00000167972_ABCA3	Potos_flavus
ENSG00000168101_NUDT16L1	Lynx_pardinus
ENSG00000168101_NUDT16L1	Panthera_tigris
ENSG00000168101_NUDT16L1	Acinonyx_jubatus
ENSG00000168101_NUDT16L1	Lutra_lutra
ENSG00000168101_NUDT16L1	Potos_flavus
ENSG00000168101_NUDT16L1	Mirounga_angustirostris
ENSG00000168118_RAB4A	Gulo_gulo
ENSG00000168118_RAB4A	Spilogale_gracilis
ENSG00000168118_RAB4A	Procyon_lotor
ENSG00000168158_OR2C1	Mirounga_angustirostris
ENSG00000168268_NT5DC2	Acinonyx_jubatus
ENSG00000168268_NT5DC2	Ursus_maritimus
ENSG00000168397_ATG4B	Cryptoprocta_ferox
ENSG00000168397_ATG4B	Mungos_mungo
ENSG00000168397_ATG4B	Panthera_tigris
ENSG00000168454_TXNDC2	Spilogale_gracilis
ENSG00000168454_TXNDC2	Mirounga_angustirostris
ENSG00000168502_MTCL1	Leptonychotes_weddellii
ENSG00000168556_ING2	Acinonyx_jubatus
ENSG00000168675_LDLRAD4	Otocyon_megalotis
ENSG00000168779_SHOX2	Procyon_lotor
ENSG00000168779_SHOX2	Puma_concolor
ENSG00000168828_OR13J1	Mellivora_capensis
ENSG00000168828_OR13J1	Pteronura_brasiliensis
ENSG00000168828_OR13J1	Phoca_vitulina
ENSG00000169032_MAP2K1	Puma_concolor
ENSG00000169032_MAP2K1	Mellivora_capensis
ENSG00000169032_MAP2K1	Bassariscus_sumichrasti
ENSG00000169169_CPT1C	Acinonyx_jubatus
ENSG00000169214_OR6F1	Bassariscus_sumichrasti
ENSG00000169359_SLC33A1	Otocyon_megalotis
ENSG00000169379_ARL13B	Gulo_gulo
ENSG00000169379_ARL13B	Neovison_vison
ENSG00000169379_ARL13B	Nasua_narica
ENSG00000169413_RNASE6	Ursus_maritimus
ENSG00000169413_RNASE6	Eumetopias_jubatus
ENSG00000169413_RNASE6	Neomonachus_schauinslandi
ENSG00000169413_RNASE6	Ailurus_fulgens
ENSG00000169860_P2RY1	Otocyon_megalotis
ENSG00000170145_SIK2	Helogale_parvula
ENSG00000170145_SIK2	Bassariscus_sumichrasti
ENSG00000170315_UBB	Leptonychotes_weddellii
ENSG00000170315_UBB	Manis_javanica
ENSG00000170315_UBB	Felis_catus
ENSG00000170315_UBB	Neofelis_nebulosa
ENSG00000170315_UBB	Canis_familiaris
ENSG00000170315_UBB	Eumetopias_jubatus
ENSG00000170439_METTL7B	Nasua_narica
ENSG00000170454_KRT75	Panthera_onca
ENSG00000170484_KRT74	Mirounga_angustirostris
ENSG00000170509_HSD17B13	Cryptoprocta_ferox
ENSG00000170509_HSD17B13	Mungos_mungo
ENSG00000170509_HSD17B13	Taxidea_taxus
ENSG00000170509_HSD17B13	Mirounga_angustirostris
ENSG00000170509_HSD17B13	Leptonychotes_weddellii
ENSG00000171121_KCNMB3	Odobenus_rosmarus
ENSG00000171121_KCNMB3	Gulo_gulo
ENSG00000171121_KCNMB3	Phoca_vitulina
ENSG00000171121_KCNMB3	Leptonychotes_weddellii
ENSG00000171222_SCAND1	Ursus_maritimus
ENSG00000171421_MRPL36	Panthera_onca
ENSG00000171496_OR1L8	Nasua_narica
ENSG00000171496_OR1L8	Panthera_onca
ENSG00000171530_TBCA	Neomonachus_schauinslandi
ENSG00000172037_LAMB2	Taxidea_taxus
ENSG00000172199_OR8U1	Neofelis_nebulosa
ENSG00000172199_OR8U1	Potos_flavus
ENSG00000172199_OR8U1	Bassariscus_sumichrasti
ENSG00000172199_OR8U1	Zalophus_californianus
ENSG00000173083_HPSE	Gulo_gulo
ENSG00000173275_ZNF449	Arctocephalus_gazella
ENSG00000174004_NRROS	Lycaon_pictus
ENSG00000174004_NRROS	Otocyon_megalotis
ENSG00000174136_RGMB	Otocyon_megalotis
ENSG00000174417_TRHR	Gulo_gulo
ENSG00000174599_TRAM1L1	Canis_familiaris
ENSG00000175130_MARCKSL1	Arctocephalus_gazella
ENSG00000175155_YPEL2	Ursus_maritimus
ENSG00000175155_YPEL2	Leptonychotes_weddellii
ENSG00000175352_NRIP3	Acinonyx_jubatus
ENSG00000175352_NRIP3	Ailurus_fulgens
ENSG00000175352_NRIP3	Bassariscus_sumichrasti
ENSG00000175591_P2RY2	Panthera_tigris
ENSG00000175591_P2RY2	Puma_concolor
ENSG00000175591_P2RY2	Ursus_maritimus
ENSG00000175766_EIF4E1B	Bassariscus_sumichrasti
ENSG00000175766_EIF4E1B	Leptonychotes_weddellii
ENSG00000175806_MSRA	Bassariscus_sumichrasti
ENSG00000176171_BNIP3	Phoca_vitulina
ENSG00000176371_ZSCAN2	Panthera_onca
ENSG00000176371_ZSCAN2	Taxidea_taxus
ENSG00000176371_ZSCAN2	Spilogale_gracilis
ENSG00000176540_OR4C5	Lynx_pardinus
ENSG00000176540_OR4C5	Potos_flavus
ENSG00000176788_BASP1	Canis_familiaris
ENSG00000176788_BASP1	Otocyon_megalotis
ENSG00000176900_OR51T1	Nasua_narica
ENSG00000176900_OR51T1	Prionailurus_bengalensis
ENSG00000176900_OR51T1	Mellivora_capensis
ENSG00000176900_OR51T1	Spilogale_gracilis
ENSG00000176903_PNMA1	Lynx_pardinus
ENSG00000176925_OR51F2	Crocuta_Crocuta
ENSG00000177105_RHOG	Mellivora_capensis
ENSG00000177105_RHOG	Pteronura_brasiliensis
ENSG00000177105_RHOG	Lutra_lutra
ENSG00000177565_TBL1XR1	Hyaena_hyaena
ENSG00000177565_TBL1XR1	Taxidea_taxus
ENSG00000177565_TBL1XR1	Leptonychotes_weddellii
ENSG00000177613_CSTF2T	Canis_familiaris
ENSG00000177932_ZNF354C	Callorhinus_ursinus
ENSG00000178177_LCORL	Neofelis_nebulosa
ENSG00000178177_LCORL	Manis_javanica
ENSG00000178177_LCORL	Acinonyx_jubatus
ENSG00000178177_LCORL	Lutra_lutra
ENSG00000178177_LCORL	Potos_flavus
ENSG00000178177_LCORL	Mirounga_angustirostris
ENSG00000178338_ZNF354B	Panthera_leo
ENSG00000178338_ZNF354B	Vulpes_vulpes
ENSG00000178623_GPR35	Neomonachus_schauinslandi
ENSG00000178623_GPR35	Ursus_maritimus
ENSG00000178623_GPR35	Arctocephalus_gazella
ENSG00000178913_TAF7	Arctocephalus_gazella
ENSG00000179023_KLHDC7A	Acinonyx_jubatus
ENSG00000179023_KLHDC7A	Panthera_tigris
ENSG00000179023_KLHDC7A	Arctocephalus_gazella
ENSG00000179195_ZNF664	Prionailurus_bengalensis
ENSG00000179292_TMEM151A	Puma_concolor
ENSG00000179295_PTPN11	Manis_javanica
ENSG00000179673_RPRML	Suricata_suricatta
ENSG00000179673_RPRML	Mungos_mungo
ENSG00000179673_RPRML	Neovison_vison
ENSG00000179673_RPRML	Spilogale_gracilis
ENSG00000179965_ZNF771	Paradoxurus_hermaphroditus
ENSG00000179965_ZNF771	Ailurus_fulgens
ENSG00000180776_ZDHHC20	Proteles_cristatus
ENSG00000180776_ZDHHC20	Helogale_parvula
ENSG00000180957_PITPNB	Enhydra_lutris
ENSG00000180974_OR52E4	Cryptoprocta_ferox
ENSG00000181007_ZFP82	Prionailurus_bengalensis
ENSG00000181751_C5orf30	Vulpes_vulpes
ENSG00000181894_ZNF329	Hyaena_hyaena
ENSG00000181894_ZNF329	Ursus_thibetanus
ENSG00000181927_OR4P4	Ursus_arctos
ENSG00000182195_LDOC1	Acinonyx_jubatus
ENSG00000182247_UBE2E2	Felis_catus
ENSG00000182255_KCNA4	Otocyon_megalotis
ENSG00000182263_FIGN	Canis_familiaris
ENSG00000182521_TBPL2	Procyon_lotor
ENSG00000182831_C16orf72	Gulo_gulo
ENSG00000182831_C16orf72	Lynx_pardinus
ENSG00000182902_SLC25A18	Pteronura_brasiliensis
ENSG00000183309_ZNF623	Vulpes_vulpes
ENSG00000183309_ZNF623	Phoca_vitulina
ENSG00000183479_TREX2	Acinonyx_jubatus
ENSG00000183479_TREX2	Ursus_maritimus
ENSG00000183625_CCR3	Gulo_gulo
ENSG00000183662_FAM19A1	Neomonachus_schauinslandi
ENSG00000183726_TMEM50A	Panthera_onca
ENSG00000183729_NPBWR1	Panthera_tigris
ENSG00000183729_NPBWR1	Acinonyx_jubatus
ENSG00000183783_KCTD8	Vulpes_vulpes
ENSG00000183918_SH2D1A	Neofelis_nebulosa
ENSG00000183918_SH2D1A	Taxidea_taxus
ENSG00000184207_PGP	Puma_concolor
ENSG00000184207_PGP	Panthera_tigris
ENSG00000184226_PCDH9	Arctocephalus_gazella
ENSG00000184394_OR4N5	Nasua_narica
ENSG00000184394_OR4N5	Suricata_suricatta
ENSG00000184394_OR4N5	Mirounga_angustirostris
ENSG00000184517_ZFP1	Prionailurus_bengalensis
ENSG00000184672_RALYL	Taxidea_taxus
ENSG00000184719_RNLS	Canis_familiaris
ENSG00000185105_MYADML2	Acinonyx_jubatus
ENSG00000185105_MYADML2	Neofelis_nebulosa
ENSG00000185112_FAM43A	Lycaon_pictus
ENSG00000185271_KLHL33	Otocyon_megalotis
ENSG00000185272_RBM11	Cryptoprocta_ferox
ENSG00000185272_RBM11	Gulo_gulo
ENSG00000185272_RBM11	Nasua_narica
ENSG00000185324_CDK10	Paradoxurus_hermaphroditus
ENSG00000185324_CDK10	Gulo_gulo
ENSG00000185324_CDK10	Arctocephalus_gazella
ENSG00000185352_HS6ST3	Taxidea_taxus
ENSG00000185467_KPNA7	Cryptoprocta_ferox
ENSG00000185467_KPNA7	Ursus_maritimus
ENSG00000185621_LMLN	Proteles_septentrionalis
ENSG00000185621_LMLN	Phoca_vitulina
ENSG00000185621_LMLN	Suricata_suricatta
ENSG00000185621_LMLN	Procyon_lotor
ENSG00000185668_POU3F1	Suricata_suricatta
ENSG00000185800_DMWD	Panthera_tigris
ENSG00000186001_LRCH3	Otocyon_megalotis
ENSG00000186001_LRCH3	Cryptoprocta_ferox
ENSG00000186001_LRCH3	Taxidea_taxus
ENSG00000186001_LRCH3	Ursus_thibetanus
ENSG00000186446_ZNF501	Gulo_gulo
ENSG00000186446_ZNF501	Pteronura_brasiliensis
ENSG00000186529_CYP4F3	Lynx_pardinus
ENSG00000187021_PNLIPRP1	Arctocephalus_gazella
ENSG00000187054_TMPRSS11A	Leptonychotes_weddellii
ENSG00000187672_ERC2	Acinonyx_jubatus
ENSG00000187840_EIF4EBP1	Puma_concolor
ENSG00000187918_OR51I2	Callorhinus_ursinus
ENSG00000188334_BSPH1	Panthera_onca
ENSG00000188559_RALGAPA2	Potos_flavus
ENSG00000188559_RALGAPA2	Leptonychotes_weddellii
ENSG00000188771_PLET1	Manis_javanica
ENSG00000188833_ENTPD8	Mungos_mungo
ENSG00000188833_ENTPD8	Procyon_lotor
ENSG00000196150_ZNF250	Prionailurus_bengalensis
ENSG00000196150_ZNF250	Hyaena_hyaena
ENSG00000196150_ZNF250	Suricata_suricatta
ENSG00000196150_ZNF250	Spilogale_gracilis
ENSG00000196150_ZNF250	Callorhinus_ursinus
ENSG00000196171_OR6K2	Ursus_thibetanus
ENSG00000196228_SULT1C3	Cryptoprocta_ferox
ENSG00000196228_SULT1C3	Helogale_parvula
ENSG00000196228_SULT1C3	Pteronura_brasiliensis
ENSG00000196248_OR10S1	Mellivora_capensis
ENSG00000196405_EVL	Ursus_americanus
ENSG00000196458_ZNF605	Mellivora_capensis
ENSG00000197309_OR10D3	Mirounga_angustirostris
ENSG00000197309_OR10D3	Mungos_mungo
ENSG00000197309_OR10D3	Ursus_thibetanus
ENSG00000197309_OR10D3	Ailurus_fulgens
ENSG00000197309_OR10D3	Bassariscus_sumichrasti
ENSG00000197323_TRIM33	Neovison_vison
ENSG00000197323_TRIM33	Procyon_lotor
ENSG00000197576_HOXA4	Helogale_parvula
ENSG00000197601_FAR1	Neomonachus_schauinslandi
ENSG00000197724_PHF2	Neomonachus_schauinslandi
ENSG00000197724_PHF2	Paradoxurus_hermaphroditus
ENSG00000197724_PHF2	Taxidea_taxus
ENSG00000197728_RPS26	Prionailurus_bengalensis
ENSG00000197790_OR52M1	Gulo_gulo
ENSG00000197790_OR52M1	Ursus_americanus
ENSG00000197790_OR52M1	Odobenus_rosmarus
ENSG00000197893_NRAP	Zalophus_californianus
ENSG00000197893_NRAP	Cryptoprocta_ferox
ENSG00000197893_NRAP	Puma_concolor
ENSG00000197893_NRAP	Mellivora_capensis
ENSG00000197893_NRAP	Spilogale_gracilis
ENSG00000198018_ENTPD7	Paradoxurus_hermaphroditus
ENSG00000198018_ENTPD7	Spilogale_gracilis
ENSG00000198018_ENTPD7	Bassariscus_sumichrasti
ENSG00000198018_ENTPD7	Arctocephalus_gazella
ENSG00000198105_ZNF248	Prionailurus_bengalensis
ENSG00000198105_ZNF248	Bassariscus_sumichrasti
ENSG00000198301_SDAD1	Ailuropoda_melanoleuca
ENSG00000198420_TCAF1	Panthera_leo
ENSG00000198467_TPM2	Arctocephalus_gazella
ENSG00000198515_CNGA1	Gulo_gulo
ENSG00000198515_CNGA1	Arctocephalus_gazella
ENSG00000198742_SMURF1	Arctocephalus_gazella
ENSG00000198742_SMURF1	Leptonychotes_weddellii
ENSG00000198925_ATG9A	Arctocephalus_gazella
ENSG00000204103_MAFB	Ursus_maritimus
ENSG00000204103_MAFB	Arctocephalus_gazella
ENSG00000204256_BRD2	Panthera_leo
ENSG00000204310_AGPAT1	Odobenus_rosmarus
ENSG00000204583_LRCOL1	Hyaena_hyaena
ENSG00000204583_LRCOL1	Panthera_pardus
ENSG00000205250_E2F4	Gulo_gulo
ENSG00000205903_ZNF316	Ailurus_fulgens
ENSG00000212901_KRTAP3-1	Gulo_gulo
ENSG00000213064_SFT2D2	Mellivora_capensis
ENSG00000213064_SFT2D2	Mungos_mungo
ENSG00000213064_SFT2D2	Lutra_lutra
ENSG00000213203_GIMAP1	Neomonachus_schauinslandi
ENSG00000214113_LYRM4	Lycaon_pictus
ENSG00000214113_LYRM4	Pteronura_brasiliensis
ENSG00000214814_FER1L6	Spilogale_gracilis
ENSG00000214814_FER1L6	Crocuta_Crocuta
ENSG00000214814_FER1L6	Suricata_suricatta
ENSG00000214814_FER1L6	Paradoxurus_hermaphroditus
ENSG00000214814_FER1L6	Panthera_leo
ENSG00000215021_PHB2	Arctocephalus_gazella
ENSG00000231213_PLSCR5	Prionailurus_bengalensis
ENSG00000231213_PLSCR5	Arctocephalus_gazella
ENSG00000236320_SLFN14	Panthera_onca
ENSG00000236320_SLFN14	Manis_javanica
ENSG00000237330_RNF223	Panthera_tigris
ENSG00000237330_RNF223	Suricata_suricatta
ENSG00000237330_RNF223	Acinonyx_jubatus
ENSG00000237330_RNF223	Ailurus_fulgens
ENSG00000239282_CASTOR1	Bassariscus_sumichrasti
ENSG00000240303_ACAD11	Bassariscus_sumichrasti
ENSG00000240764_PCDHGC5	Arctocephalus_gazella
ENSG00000241106_HLA-DOB	Prionailurus_bengalensis
ENSG00000241106_HLA-DOB	Lynx_pardinus
ENSG00000241106_HLA-DOB	Arctocephalus_gazella
ENSG00000244617_ASPRV1	Canis_familiaris
ENSG00000249242_TMEM150C	Taxidea_taxus
ENSG00000250799_PRODH2	Leptonychotes_weddellii
ENSG00000253719_ATXN7L3B	Otocyon_megalotis
ENSG00000254004_ZNF260	Panthera_onca
ENSG00000256463_SALL3	Ailurus_fulgens
ENSG00000257103_LSM14A	Ailuropoda_melanoleuca
ENSG00000276950_GSTTP1	Manis_javanica
ENSG00000276950_GSTTP1	Lynx_pardinus
ENSG00000276950_GSTTP1	Arctocephalus_gazella
ENSG00000276950_GSTTP1	Eumetopias_jubatus
ENSG00000277258_PCGF2	Gulo_gulo
ENSG00000277258_PCGF2	Procyon_lotor
ENSG00000277258_PCGF2	Arctocephalus_gazella
ENSG00000277932_OR52E5	Odobenus_rosmarus
ENSG00000280090_OR8B4	Phoca_vitulina
ENSG00000007933_FMO3	Cryptoprocta_ferox
ENSG00000086967_MYBPC2	Cryptoprocta_ferox
ENSG00000086967_MYBPC2	Mungos_mungo
ENSG00000101198_NKAIN4	Puma_concolor
ENSG00000104043_ATP8B4	Panthera_onca
ENSG00000105643_ARRDC2	Panthera_pardus
ENSG00000106615_RHEB	Paradoxurus_hermaphroditus
ENSG00000110881_ASIC1	Panthera_tigris
ENSG00000112062_MAPK14	Panthera_onca
ENSG00000112394_SLC16A10	Manis_javanica
ENSG00000113356_POLR3G	Prionailurus_bengalensis
ENSG00000115616_SLC9A2	Nasua_narica
ENSG00000116574_RHOU	Paradoxurus_hermaphroditus
ENSG00000123576_ESX1	Mungos_mungo
ENSG00000124657_OR2B6	Ursus_americanus
ENSG00000124657_OR2B6	Neomonachus_schauinslandi
ENSG00000125788_DEFB126	Ursus_thibetanus
ENSG00000125788_DEFB126	Phoca_vitulina
ENSG00000132388_UBE2G1	Paradoxurus_hermaphroditus
ENSG00000132821_VSTM2L	Panthera_leo
ENSG00000132840_BHMT2	Panthera_pardus
ENSG00000132840_BHMT2	Ailuropoda_melanoleuca
ENSG00000133020_MYH8	Procyon_lotor
ENSG00000134248_LAMTOR5	Paradoxurus_hermaphroditus
ENSG00000135870_RC3H1	Proteles_septentrionalis
ENSG00000139410_SDSL	Panthera_onca
ENSG00000142065_ZFP14	Ursus_americanus
ENSG00000147050_KDM6A	Neofelis_nebulosa
ENSG00000147118_ZNF182	Ursus_thibetanus
ENSG00000147118_ZNF182	Prionailurus_bengalensis
ENSG00000149716_ORAOV1	Felis_catus
ENSG00000151418_ATP6V1G3	Cryptoprocta_ferox
ENSG00000154118_JPH3	Paradoxurus_hermaphroditus
ENSG00000154451_GBP5	Ailuropoda_melanoleuca
ENSG00000157219_HTR5A	Pteronura_brasiliensis
ENSG00000158125_XDH	Neofelis_nebulosa
ENSG00000159231_CBR3	Neovison_vison
ENSG00000160392_C19orf47	Procyon_lotor
ENSG00000160539_PLPP7	Paradoxurus_hermaphroditus
ENSG00000161849_KRT84	Ailurus_fulgens
ENSG00000162817_C1orf115	Ursus_maritimus
ENSG00000163110_PDLIM5	Prionailurus_bengalensis
ENSG00000163629_PTPN13	Paradoxurus_hermaphroditus
ENSG00000163629_PTPN13	Ailurus_fulgens
ENSG00000165169_DYNLT3	Panthera_onca
ENSG00000165762_OR4K2	Mungos_mungo
ENSG00000165821_SALL2	Otocyon_megalotis
ENSG00000167676_PLIN4	Panthera_pardus
ENSG00000167676_PLIN4	Manis_javanica
ENSG00000167676_PLIN4	Felis_catus
